-0.17351,0.77224
-0.32625,0.7478
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
0.16251,0.826
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.41789,0.73314
-0.26515,0.75758
-0.44844,0.72825
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.72336,0.68426
-0.50953,0.71848
-0.26515,0.75758
-0.44844,0.72825
-0.17351,0.77224
-0.17351,0.77224
-0.17351,0.77224
-0.2346,0.76246
-0.26515,0.75758
-0.26515,0.75758
-0.05132,0.79179
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.35679,0.74291
-0.05132,0.79179
-0.32625,0.7478
-0.38734,0.73803
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.35679,0.74291
-0.26515,0.75758
-0.26515,0.75758
-0.47898,0.72336
-0.2346,0.76246
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.32625,0.7478
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.50953,0.71848
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.41789,0.73314
-0.20406,0.76735
-0.17351,0.77224
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.44844,0.72825
-0.32625,0.7478
-0.26515,0.75758
-0.60117,0.70381
-0.38734,0.73803
-0.35679,0.74291
-0.35679,0.74291
0.040323,0.80645
-0.38734,0.73803
-0.26515,0.75758
-0.38734,0.73803
-0.2346,0.76246
-0.020772,0.79668
-0.44844,0.72825
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.47898,0.72336
-0.44844,0.72825
-0.2957,0.75269
-0.26515,0.75758
-0.26515,0.75758
-0.44844,0.72825
-0.2346,0.76246
-0.2957,0.75269
-0.26515,0.75758
-0.26515,0.75758
-0.35679,0.74291
-0.35679,0.74291
-0.2346,0.76246
-0.57063,0.7087
-0.35679,0.74291
-0.26515,0.75758
-0.26515,0.75758
-0.47898,0.72336
-0.38734,0.73803
-0.2346,0.76246
-0.60117,0.70381
-0.26515,0.75758
-0.26515,0.75758
-0.17351,0.77224
-0.2957,0.75269
-0.20406,0.76735
-0.26515,0.75758
-0.26515,0.75758
0.07087,0.81134
-0.54008,0.71359
-0.2346,0.76246
0.55963,0.88954
1.3844,1.0215
0.31525,0.85044
3.2173,1.3148
3.1867,1.3099
13.42,2.9472
13.481,2.957
13.848,3.0156
13.512,2.9619
14.184,3.0694
13.848,3.0156
13.878,3.0205
14.123,3.0596
13.848,3.0156
13.878,3.0205
13.939,3.0303
13.878,3.0205
14.062,3.0499
13.939,3.0303
13.878,3.0205
13.878,3.0205
14,3.0401
13.726,2.9961
13.878,3.0205
13.664,2.9863
13.695,2.9912
13.726,2.9961
14,3.0401
13.848,3.0156
13.878,3.0205
13.878,3.0205
13.878,3.0205
13.603,2.9765
14.153,3.0645
13.848,3.0156
0.25415,0.84066
-0.11241,0.78201
0.07087,0.81134
-0.20406,0.76735
0.22361,0.83578
-0.14296,0.77713
-0.14296,0.77713
0.040323,0.80645
0.040323,0.80645
-0.11241,0.78201
0.0097752,0.80156
-0.17351,0.77224
-0.2957,0.75269
-0.20406,0.76735
2.2397,1.1584
3.0645,1.2903
13.939,3.0303
14.337,3.0938
14.337,3.0938
14.062,3.0499
13.878,3.0205
13.756,3.001
13.726,2.9961
13.726,2.9961
14.092,3.0547
13.878,3.0205
13.909,3.0254
13.909,3.0254
13.787,3.0059
14.367,3.0987
14,3.0401
14.062,3.0499
14.031,3.045
14.092,3.0547
13.481,2.957
13.939,3.0303
13.909,3.0254
13.909,3.0254
13.909,3.0254
13.909,3.0254
14.092,3.0547
14.092,3.0547
13.909,3.0254
13.909,3.0254
13.756,3.001
13.756,3.001
13.756,3.001
13.878,3.0205
14.092,3.0547
14.031,3.045
13.695,2.9912
13.878,3.0205
13.878,3.0205
13.97,3.0352
13.878,3.0205
13.878,3.0205
13.634,2.9814
13.664,2.9863
14,3.0401
14,3.0401
14.092,3.0547
13.878,3.0205
14,3.0401
13.817,3.0108
13.634,2.9814
13.878,3.0205
13.878,3.0205
13.848,3.0156
0.2847,0.84555
-0.05132,0.79179
0.10142,0.81623
-0.11241,0.78201
-0.081867,0.7869
-0.11241,0.78201
-0.11241,0.78201
0.10142,0.81623
0.07087,0.81134
-0.2957,0.75269
-0.32625,0.7478
-0.17351,0.77224
-0.17351,0.77224
-0.17351,0.77224
-0.17351,0.77224
-0.17351,0.77224
-0.2957,0.75269
-0.081867,0.7869
3.1256,1.3001
3.3394,1.3343
3.2783,1.3245
13.512,2.9619
13.756,3.001
14,3.0401
13.97,3.0352
13.878,3.0205
13.909,3.0254
14,3.0401
13.97,3.0352
14,3.0401
13.97,3.0352
13.97,3.0352
13.787,3.0059
13.787,3.0059
13.848,3.0156
14.092,3.0547
14.123,3.0596
14.184,3.0694
14.092,3.0547
14.184,3.0694
14.184,3.0694
14.184,3.0694
14.52,3.1232
14.184,3.0694
14.184,3.0694
14.184,3.0694
14.428,3.1085
5.2639,1.6422
0.10142,0.81623
-0.020772,0.79668
-0.020772,0.79668
-0.081867,0.7869
-0.020772,0.79668
2.3619,1.1779
14.092,3.0547
14.367,3.0987
0.13196,0.82111
-0.020772,0.79668
-0.05132,0.79179
-0.32625,0.7478
-0.11241,0.78201
-0.17351,0.77224
-0.32625,0.7478
-0.14296,0.77713
-0.081867,0.7869
-0.20406,0.76735
-0.17351,0.77224
-0.17351,0.77224
-0.20406,0.76735
-0.14296,0.77713
-0.20406,0.76735
4.8057,1.5689
11.19,2.5904
14.428,3.1085
14.123,3.0596
14.153,3.0645
14.581,3.1329
14.245,3.0792
14.184,3.0694
14.184,3.0694
14.55,3.1281
14.611,3.1378
14.214,3.0743
14.275,3.0841
14.214,3.0743
14.428,3.1085
14.184,3.0694
14.184,3.0694
14.184,3.0694
13.909,3.0254
14.337,3.0938
14.214,3.0743
14.184,3.0694
14.184,3.0694
14.214,3.0743
14.184,3.0694
0.80401,0.92864
0.43744,0.86999
5.3861,1.6618
14.153,3.0645
13.939,3.0303
14.123,3.0596
14.153,3.0645
14.153,3.0645
3.2783,1.3245
0.19306,0.83089
0.10142,0.81623
0.16251,0.826
-0.05132,0.79179
-0.05132,0.79179
0.0097752,0.80156
-0.11241,0.78201
-0.32625,0.7478
-0.14296,0.77713
-0.11241,0.78201
-0.14296,0.77713
-0.2957,0.75269
-0.60117,0.70381
-0.26515,0.75758
-0.17351,0.77224
-0.14296,0.77713
-0.17351,0.77224
-0.20406,0.76735
-0.17351,0.77224
-0.8761,0.65982
-0.11241,0.78201
-0.05132,0.79179
-0.081867,0.7869
-0.11241,0.78201
-0.20406,0.76735
-0.38734,0.73803
-0.26515,0.75758
-0.05132,0.79179
-0.05132,0.79179
-0.14296,0.77713
-0.14296,0.77713
-0.11241,0.78201
-0.17351,0.77224
0.49853,0.87977
-0.2346,0.76246
-0.020772,0.79668
-0.14296,0.77713
-0.41789,0.73314
-0.17351,0.77224
-0.20406,0.76735
-0.20406,0.76735
-0.20406,0.76735
-0.20406,0.76735
-0.11241,0.78201
-0.081867,0.7869
-0.081867,0.7869
-0.11241,0.78201
-0.2346,0.76246
-0.14296,0.77713
-0.20406,0.76735
-0.20406,0.76735
-0.20406,0.76735
-0.47898,0.72336
-0.17351,0.77224
-0.20406,0.76735
-0.20406,0.76735
-0.20406,0.76735
-0.20406,0.76735
-0.44844,0.72825
-0.44844,0.72825
-0.14296,0.77713
-0.17351,0.77224
-0.26515,0.75758
-0.20406,0.76735
-0.20406,0.76735
-0.20406,0.76735
-0.20406,0.76735
-0.20406,0.76735
-0.20406,0.76735
-0.14296,0.77713
-0.14296,0.77713
-0.17351,0.77224
-0.11241,0.78201
-0.11241,0.78201
-0.35679,0.74291
-0.38734,0.73803
-0.05132,0.79179
-0.14296,0.77713
-0.20406,0.76735
-0.20406,0.76735
-0.20406,0.76735
-0.35679,0.74291
-0.41789,0.73314
-0.11241,0.78201
-0.081867,0.7869
0.19306,0.83089
-0.14296,0.77713
-0.11241,0.78201
-0.05132,0.79179
-0.44844,0.72825
-0.05132,0.79179
-0.17351,0.77224
-0.17351,0.77224
-0.35679,0.74291
-0.14296,0.77713
-0.17351,0.77224
-0.20406,0.76735
-0.081867,0.7869
-0.20406,0.76735
-0.20406,0.76735
-0.20406,0.76735
-0.26515,0.75758
-0.20406,0.76735
-0.2346,0.76246
0.040323,0.80645
0.07087,0.81134
0.0097752,0.80156
-0.17351,0.77224
-0.2957,0.75269
0.10142,0.81623
-0.14296,0.77713
-0.17351,0.77224
0.0097752,0.80156
0.07087,0.81134
-0.020772,0.79668
-0.38734,0.73803
-0.20406,0.76735
-0.72336,0.68426
-0.020772,0.79668
-0.20406,0.76735
-0.20406,0.76735
0.040323,0.80645
-0.2346,0.76246
-0.2957,0.75269
-0.20406,0.76735
-0.2957,0.75269
-0.2346,0.76246
-0.2346,0.76246
-0.2346,0.76246
-0.2346,0.76246
-0.2346,0.76246
-0.081867,0.7869
-0.05132,0.79179
-0.2346,0.76246
0.0097752,0.80156
-0.2957,0.75269
-0.2346,0.76246
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.2346,0.76246
-0.2346,0.76246
-0.17351,0.77224
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.44844,0.72825
-0.26515,0.75758
-0.26515,0.75758
-0.54008,0.71359
-0.26515,0.75758
-0.26515,0.75758
-0.17351,0.77224
-0.26515,0.75758
-0.47898,0.72336
-0.2346,0.76246
-0.26515,0.75758
-0.47898,0.72336
-0.17351,0.77224
-0.2346,0.76246
-0.26515,0.75758
-0.26515,0.75758
0.40689,0.8651
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.41789,0.73314
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.44844,0.72825
-0.26515,0.75758
-0.2346,0.76246
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.2346,0.76246
-0.26515,0.75758
-0.2346,0.76246
-0.26515,0.75758
-0.41789,0.73314
-0.32625,0.7478
-0.26515,0.75758
-0.47898,0.72336
-0.50953,0.71848
-0.2957,0.75269
-0.26515,0.75758
-0.44844,0.72825
-0.26515,0.75758
-0.2957,0.75269
-0.26515,0.75758
-0.26515,0.75758
-0.081867,0.7869
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.35679,0.74291
-0.14296,0.77713
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.05132,0.79179
-0.50953,0.71848
-0.2957,0.75269
-0.2957,0.75269
-0.26515,0.75758
-0.26515,0.75758
-0.14296,0.77713
-0.41789,0.73314
-0.47898,0.72336
-0.26515,0.75758
-0.081867,0.7869
-0.05132,0.79179
-0.081867,0.7869
-0.44844,0.72825
-0.69282,0.68915
-0.41789,0.73314
-0.26515,0.75758
-0.47898,0.72336
-0.54008,0.71359
-0.44844,0.72825
-0.20406,0.76735
-0.26515,0.75758
-0.26515,0.75758
-0.20406,0.76735
-0.2346,0.76246
-0.26515,0.75758
-0.47898,0.72336
-0.26515,0.75758
-0.26515,0.75758
-0.54008,0.71359
-0.17351,0.77224
-0.26515,0.75758
-0.54008,0.71359
-0.44844,0.72825
-0.44844,0.72825
-0.20406,0.76735
-0.14296,0.77713
-0.26515,0.75758
-0.35679,0.74291
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.14296,0.77713
0.16251,0.826
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.081867,0.7869
-0.20406,0.76735
-0.2957,0.75269
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.17351,0.77224
-0.26515,0.75758
-0.38734,0.73803
-0.020772,0.79668
-0.35679,0.74291
-0.05132,0.79179
-0.69282,0.68915
-0.26515,0.75758
-0.17351,0.77224
-0.2346,0.76246
-0.26515,0.75758
-0.26515,0.75758
-0.47898,0.72336
-0.2346,0.76246
-0.26515,0.75758
-0.26515,0.75758
-0.11241,0.78201
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.11241,0.78201
-0.26515,0.75758
-0.081867,0.7869
-0.38734,0.73803
-0.26515,0.75758
-0.26515,0.75758
-0.35679,0.74291
-0.26515,0.75758
-0.26515,0.75758
-0.44844,0.72825
-0.2957,0.75269
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.2346,0.76246
-0.26515,0.75758
-0.2957,0.75269
-0.26515,0.75758
-0.2957,0.75269
-0.2346,0.76246
-0.26515,0.75758
-0.26515,0.75758
-0.54008,0.71359
-0.26515,0.75758
-0.14296,0.77713
-0.2957,0.75269
-0.26515,0.75758
-0.05132,0.79179
-0.35679,0.74291
-0.26515,0.75758
-0.26515,0.75758
-0.05132,0.79179
-0.26515,0.75758
-0.38734,0.73803
-0.2957,0.75269
-0.26515,0.75758
-0.26515,0.75758
-0.2957,0.75269
-0.26515,0.75758
-0.05132,0.79179
-0.2346,0.76246
-0.26515,0.75758
-0.26515,0.75758
0.19306,0.83089
-0.26515,0.75758
-0.11241,0.78201
-0.2346,0.76246
-0.26515,0.75758
-0.17351,0.77224
-0.50953,0.71848
-0.20406,0.76735
-0.26515,0.75758
-0.2346,0.76246
-0.72336,0.68426
-0.2346,0.76246
-0.26515,0.75758
-0.26515,0.75758
-0.20406,0.76735
-0.26515,0.75758
-0.2346,0.76246
-0.26515,0.75758
-0.26515,0.75758
-0.2957,0.75269
-0.20406,0.76735
-0.26515,0.75758
-0.44844,0.72825
-0.44844,0.72825
-0.26515,0.75758
-0.26515,0.75758
-0.17351,0.77224
-0.41789,0.73314
-0.26515,0.75758
-0.26515,0.75758
-0.26515,0.75758
-0.2346,0.76246
-0.26515,0.75758
-0.2346,0.76246
0.10142,0.81623
-0.2957,0.75269
-0.44844,0.72825
-0.26515,0.75758
-0.020772,0.79668
-0.26515,0.75758
-0.2346,0.76246
-0.26515,0.75758
-0.14296,0.77713
-0.26515,0.75758
-0.44844,0.72825
-0.20406,0.76735
